みずきょうげん	1851	1851	7500	水狂言
かびや	1851	1851	7500	鹿火屋
しゅこう	1851	1851	7500	主公
はたたがみ	1851	1851	7500	霹靂神
ちんじゅ	1851	1851	7500	椿寿
つゆさむ	1851	1851	7500	露寒
きんや	1851	1851	7500	禁野
さげじゅう	1851	1851	7500	提げ重
りつだん	1851	1851	7500	立談
うりび	1851	1851	7500	売り日
ものまえ	1851	1851	7500	物前
きがさ	1851	1851	7500	気嵩
あなたがた	1851	1851	7500	彼方方
きさがい	1851	1851	7500	蚶貝
ゆきぎえ	1851	1851	7500	雪消え
さんぼんじろ	1851	1851	7500	三盆白
ろしゃ	1851	1851	7500	廬舎
くまがし	1851	1851	7500	熊樫
もうせい	1851	1851	7500	猛勢
しぎょう	1851	1851	7500	嗣業
こんやく	1851	1851	7500	困厄
もんちゅうじょ	1851	1851	7500	問注所
ようきゅうてん	1851	1851	7500	楊弓店
こうてい	1851	1851	7500	抗抵
ぎゅうなべや	1851	1851	7500	牛鍋屋
ねんゆう	1851	1851	7500	念友
ねんにん	1851	1851	7500	念人
であいやど	1851	1851	7500	出合い宿
ひきてぢゃや	1851	1851	7500	引手茶屋
せいかく	1851	1851	7500	醒覚
たてごと	1851	1851	7500	立琴
しゅうごしょう	1851	1851	7500	醜語症
もちつつじ	1851	1851	7500	黐躑躅
ざつがく	1851	1851	7500	雑楽
カミナリぞく	1851	1851	7500	カミナリ族
いっしょう	1851	1851	7500	一宵
てんぺんちよう	1851	1851	7500	天変地夭
けんどう	1851	1851	7500	萱堂
はくすいろう	1851	1851	7500	白水郎
なぎ	1851	1851	7500	水葱
まもりびと	1851	1851	7500	守り人
しゅごにん	1851	1851	7500	守護人
もっきつ	1851	1851	7500	勿吉
はしばのけむり	1851	1851	7500	橋場の煙
ろうじんせいちほうしょう	1851	1851	7500	老人性痴呆症
くいつみ	1851	1851	7500	食積み
